label,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y
1,0.6119579672813416,0.5652837753295898,0.5629308223724365,0.5569728016853333,0.5213823318481445,0.5233609676361084,0.4948645234107971,0.4916459023952484,0.471648633480072,0.4706614315509796,0.5505067110061646,0.4154243469238281,0.5311616063117981,0.3646615445613861,0.517268717288971,0.3329371809959411,0.5046858191490173,0.3039736151695251,0.572638213634491,0.3996012508869171,0.5646350383758545,0.3333132863044739,0.5541930198669434,0.2917437553405761,0.544757604598999,0.2595604658126831,0.5937615036964417,0.397968053817749,0.5916151404380798,0.3323748707771301,0.5830783247947693,0.2928133010864258,0.5738451480865479,0.2612696290016174,0.6144047379493713,0.4073832631111145,0.6184495091438293,0.3519039750099182,0.6144096851348877,0.3138860464096069,0.607222855091095,0.2801882624626159
1,0.6102936267852783,0.5674670338630676,0.5611825585365295,0.560438871383667,0.5197048783302307,0.5251880884170532,0.4926393330097198,0.4932147860527038,0.4689432382583618,0.4745688438415527,0.5498703122138977,0.4168075323104858,0.5301578640937805,0.3663653433322906,0.5162419676780701,0.3346361517906189,0.5037000775337219,0.3058751821517944,0.5717701315879822,0.4000963866710663,0.5634218454360962,0.333577036857605,0.5521526336669922,0.2920536398887634,0.5420132875442505,0.2609818577766418,0.5930444598197937,0.3971587121486664,0.5896602869033813,0.3305057287216186,0.5797396898269653,0.2916274964809418,0.5693191885948181,0.2612303495407104,0.6136156916618347,0.4047451615333557,0.6161214113235474,0.3480992317199707,0.6112767457962036,0.3094856142997741,0.6035622358322144,0.2756218910217285
1,0.6071991920471191,0.5688950419425964,0.5583447813987732,0.5600265264511108,0.5180109143257141,0.5255193114280701,0.4911405742168426,0.493901789188385,0.4671362936496734,0.4748786687850952,0.5480868220329285,0.4181430339813232,0.528991162776947,0.3675137758255005,0.51561439037323,0.3352178037166595,0.5037151575088501,0.3058779239654541,0.5698043704032898,0.4017671346664428,0.5622775554656982,0.3346251249313354,0.5519683361053467,0.2930358350276947,0.5424319505691528,0.2608819901943207,0.590796172618866,0.3992242515087127,0.5876649618148804,0.3318541646003723,0.5779470205307007,0.2929933667182922,0.5674835443496704,0.2625255584716797,0.6112385392189026,0.4070677459239959,0.6152133345603943,0.3509382307529449,0.6109253764152527,0.3119339346885681,0.6034552454948425,0.2772823572158813
1,0.6049079895019531,0.5700728893280029,0.555792510509491,0.5612359046936035,0.5159233212471008,0.5263639092445374,0.4899307787418365,0.4951673746109009,0.4662387669086456,0.4772495031356811,0.5466548204421997,0.4188763201236725,0.5277701616287231,0.36769700050354,0.5143890976905823,0.3353196084499359,0.5024126172065735,0.3062365353107452,0.5684918165206909,0.4026848673820495,0.561628520488739,0.3348236083984375,0.5514573454856873,0.2931394279003143,0.5419884920120239,0.261615514755249,0.589569091796875,0.4000265598297119,0.5870447158813477,0.3319949507713318,0.5775864124298096,0.2931241393089294,0.5674683451652527,0.2631264328956604,0.6098513007164001,0.4075575470924377,0.6141809821128845,0.3512063920497894,0.6103038787841797,0.3122539818286896,0.6035082340240479,0.2779898941516876
1,0.6043857932090759,0.5708880424499512,0.5551789999008179,0.5623350143432617,0.5152034163475037,0.5264182686805725,0.4888482093811035,0.4947571456432342,0.4637208878993988,0.4787864983081817,0.544584333896637,0.419726550579071,0.5253840088844299,0.3690877258777618,0.5118304491043091,0.3368959724903106,0.4998281896114349,0.3076566457748413,0.5671119093894958,0.4030802249908447,0.5608901977539062,0.3354115486145019,0.5510330200195312,0.2934123277664184,0.5416423082351685,0.2619314193725586,0.5886339545249939,0.4008412361145019,0.5873844623565674,0.3336147367954254,0.5786531567573547,0.2943994402885437,0.5685758590698242,0.2637791633605957,0.6090770959854126,0.4094049334526062,0.6149625182151794,0.3541516363620758,0.6120061874389648,0.31558358669281,0.6058592796325684,0.2814012765884399
1,0.604866087436676,0.5714044570922852,0.5559688210487366,0.5620664358139038,0.5157421231269836,0.5276574492454529,0.4894497692584991,0.4978106617927551,0.4646078646183014,0.4808339476585388,0.5433827042579651,0.4212951958179474,0.5242267847061157,0.3702920079231262,0.510864794254303,0.3378529250621795,0.4991059601306915,0.3084203898906708,0.5659838914871216,0.4043787717819214,0.559594988822937,0.3366211652755737,0.5503671169281006,0.2941020727157593,0.5416973829269409,0.2618196010589599,0.5877457857131958,0.4020547866821289,0.5871636271476746,0.3348020911216736,0.5794033408164978,0.2953163385391235,0.5699359774589539,0.2640645503997803,0.6085963249206543,0.4107081294059753,0.6149178147315979,0.3559083342552185,0.6124527454376221,0.3177003860473633,0.6066445112228394,0.2832828760147095
1,0.6084303855895996,0.5728047490119934,0.5587455034255981,0.5650670528411865,0.5167297720909119,0.5319125652313232,0.4882431924343109,0.5019180774688721,0.4620397686958313,0.4850938022136688,0.5434192419052124,0.4228053092956543,0.5228854417800903,0.3721250295639038,0.5092503428459167,0.3396161198616028,0.497718870639801,0.3101518750190735,0.5666107535362244,0.4053197503089905,0.5595139861106873,0.3378695249557495,0.5501918792724609,0.2951535582542419,0.541630744934082,0.2627474665641784,0.588979184627533,0.4024556279182434,0.588181734085083,0.3356072902679443,0.5797255635261536,0.2962067425251007,0.5699916481971741,0.2649574875831604,0.6104956865310669,0.410770058631897,0.6181163191795349,0.3563387393951416,0.6169493198394775,0.3182396590709686,0.6126172542572021,0.2841720581054687
1,0.6147036552429199,0.572420597076416,0.5643718242645264,0.5667295455932617,0.5183783769607544,0.5331125855445862,0.4873351454734802,0.5030685663223267,0.4608674645423889,0.4862501323223114,0.5446945428848267,0.423244833946228,0.5228781700134277,0.3708422183990478,0.5094326734542847,0.3374670147895813,0.49823859333992,0.306985855102539,0.5691564083099365,0.4055227637290954,0.5614309906959534,0.3374021053314209,0.5518720746040344,0.2945917248725891,0.5428962111473083,0.2616267204284668,0.5926780700683594,0.4030562043190002,0.5913880467414856,0.3362248539924621,0.5827743411064148,0.2968426942825317,0.5730701088905334,0.2648091912269592,0.6155357956886292,0.4122490882873535,0.6242698431015015,0.3567493557929992,0.6246094703674316,0.3179336190223694,0.6219062805175781,0.28266042470932
1,0.6176793575286865,0.5704333782196045,0.5674161911010742,0.56577467918396,0.5219093561172485,0.5334399342536926,0.4894040524959564,0.5033862590789795,0.461435317993164,0.4881890714168548,0.5460819602012634,0.4223045110702514,0.5238595008850098,0.3687881827354431,0.5108669400215149,0.3347239792346954,0.5004724860191345,0.3044140338897705,0.5710878372192383,0.4035029709339142,0.5630006790161133,0.3344955146312713,0.5536309480667114,0.2926089167594909,0.5447174310684204,0.2605379819869995,0.5954087972640991,0.4005037844181061,0.59456467628479,0.3330761194229126,0.5863894820213318,0.2936434745788574,0.576869785785675,0.2615192532539367,0.6194158792495728,0.4102359712123871,0.6296055316925049,0.3559495210647583,0.6302734017372131,0.3183686435222626,0.6276174187660217,0.2843285202980041
1,0.6212150454521179,0.5683434009552002,0.571045458316803,0.5634063482284546,0.5235873460769653,0.5329059958457947,0.4901540279388428,0.5041592121124268,0.4624277353286743,0.4876678586006164,0.5475752949714661,0.4234833717346191,0.5246292948722839,0.3695195913314819,0.5111220479011536,0.3355809152126312,0.4999734759330749,0.3048393726348877,0.5725833773612976,0.4045932292938232,0.5631857514381409,0.3347372710704803,0.5544881820678711,0.2918599843978882,0.5461294054985046,0.2584801912307739,0.5973023176193237,0.401397556066513,0.5957889556884766,0.3337948322296142,0.5881165862083435,0.2939062118530273,0.5786630511283875,0.2616081237792969,0.6225342154502869,0.4104599356651306,0.6327519416809082,0.3565052151679992,0.6337474584579468,0.3197521567344665,0.6311299800872803,0.2868583798408508
1,0.6240323781967163,0.5683466792106628,0.5736769437789917,0.5610963702201843,0.5268638134002686,0.5318483710289001,0.4922034442424774,0.5048200488090515,0.463443398475647,0.4891974925994873,0.5499374270439148,0.4236345589160919,0.5263340473175049,0.3690196275711059,0.5125247836112976,0.3348731100559234,0.5011308193206787,0.3041212558746338,0.5763432383537292,0.4051818549633026,0.5672592520713806,0.3347248136997223,0.5583668351173401,0.2923502326011657,0.5493972897529602,0.2591643333435058,0.6019256114959717,0.4025416970252991,0.6011725068092346,0.3350954949855804,0.5928663611412048,0.2944336235523224,0.5824642777442932,0.2613551318645477,0.627661943435669,0.411582350730896,0.6376010775566101,0.3560254573822021,0.6378629207611084,0.3187523186206817,0.634085476398468,0.2858828902244568
1,0.627479612827301,0.567984938621521,0.5760815739631653,0.5614722967147827,0.5282608866691589,0.5330843329429626,0.4935090541839599,0.5059759616851807,0.4649163484573364,0.4890100955963135,0.5515743494033813,0.4236280024051666,0.5277252197265625,0.3696623742580414,0.5136923789978027,0.3357249200344085,0.5020602941513062,0.3049590587615967,0.5779868960380554,0.404344767332077,0.5688447952270508,0.334663063287735,0.5599586963653564,0.2921611070632934,0.551202654838562,0.2586175203323364,0.6038178205490112,0.4014800786972046,0.6024850010871887,0.3345573842525482,0.5944116711616516,0.2949905097484588,0.5842368602752686,0.262312114238739,0.6301700472831726,0.4110491573810577,0.6407302021980286,0.3572981059551239,0.6415252685546875,0.3208711743354797,0.6384009122848511,0.2881008088588714
1,0.6303627490997314,0.5693327188491821,0.5797354578971863,0.5635553002357483,0.5319247841835022,0.5335519313812256,0.4962457418441772,0.5065115690231323,0.4660458564758301,0.4903990030288696,0.5540308952331543,0.423738569021225,0.5296546220779419,0.3686481714248657,0.5157395601272583,0.3339490592479706,0.5038514137268066,0.3031520247459411,0.5811468362808228,0.405443012714386,0.5718788504600525,0.3343961238861084,0.5629211664199829,0.2920191586017608,0.5533291697502136,0.2585377097129822,0.6078039407730103,0.4033155441284179,0.6067578792572021,0.3364834487438202,0.5990937948226929,0.2962219417095184,0.5888120532035828,0.2629805505275726,0.6342809200286865,0.4134954214096069,0.6440241932868958,0.3596133887767792,0.6453417539596558,0.3238919675350189,0.6425119042396545,0.2921470403671264
1,0.6441743969917297,0.5688642859458923,0.5913814306259155,0.5637291073799133,0.5414926409721375,0.5340044498443604,0.5046321153640747,0.5057570934295654,0.4727911055088043,0.4882184565067291,0.5625247955322266,0.4228577315807342,0.536226749420166,0.3657467365264892,0.5216721296310425,0.3288218379020691,0.5090838670730591,0.2962192893028259,0.5917220711708069,0.4048086702823639,0.5811954736709595,0.3329613804817199,0.5728338360786438,0.2889365553855896,0.5640599727630615,0.2541273832321167,0.620353102684021,0.4041047096252441,0.6177979111671448,0.338020384311676,0.6111553311347961,0.2968394160270691,0.6022012233734131,0.2622376680374145,0.648054301738739,0.4153735041618347,0.6569372415542603,0.3615933954715729,0.6592466831207275,0.3251653611660003,0.6581680178642273,0.2918580174446106
1,0.6485583186149597,0.5680971741676331,0.5958356857299805,0.5616575479507446,0.5451453328132629,0.5311974883079529,0.5077531933784485,0.5032938718795776,0.4762519598007202,0.4870423972606659,0.566055417060852,0.4223954677581787,0.5405613780021667,0.3644616603851318,0.5261022448539734,0.3275059163570404,0.5132378339767456,0.2952141761779785,0.5954958200454712,0.4042792320251465,0.5845683217048645,0.3318987190723419,0.5759690403938293,0.2887555360794067,0.5665373802185059,0.2542188763618469,0.6246587634086609,0.4030660390853882,0.6216574907302856,0.3352172970771789,0.6158446669578552,0.2940812110900879,0.6074169278144836,0.2594114542007446,0.6532342433929443,0.4142646789550781,0.6623581051826477,0.3605203330516815,0.6647213697433472,0.3250132799148559,0.6638054847717285,0.2927188873291015
1,0.6527665257453918,0.5675017833709717,0.5994922518730164,0.5613431930541992,0.5483150482177734,0.5300910472869873,0.5110060572624207,0.502198338508606,0.4795770645141601,0.485744297504425,0.570001482963562,0.4208626449108124,0.5439687967300415,0.3619902431964874,0.530022382736206,0.3243135511875152,0.5176018476486206,0.2916485071182251,0.6001958250999451,0.4028321802616119,0.5889447331428528,0.330053448677063,0.5805538892745972,0.2862451076507568,0.571370005607605,0.2510966062545776,0.6300107836723328,0.4019281566143036,0.6267208456993103,0.3353775441646576,0.6206663250923157,0.2940170168876648,0.6120185852050781,0.2585304975509643,0.6591454148292542,0.4131916463375091,0.6676270365715027,0.3602083921432495,0.6697661280632019,0.3254829049110412,0.668671727180481,0.2932105958461761
1,0.6590853333473206,0.5674123764038086,0.6045412421226501,0.5583329200744629,0.5535441637039185,0.5273941159248352,0.5148521661758423,0.5003687143325806,0.4822373390197754,0.4817848205566406,0.577949583530426,0.4171088635921478,0.5513627529144287,0.3577653765678406,0.5363402366638184,0.3196149468421936,0.5233988761901855,0.2868069112300873,0.6087814569473267,0.399741530418396,0.5976616144180298,0.3270047008991241,0.5890798568725586,0.2822640538215637,0.5800456404685974,0.2463990449905395,0.6390752792358398,0.3994397222995758,0.635435163974762,0.3330725729465484,0.6285904049873352,0.2911508679389953,0.6194788217544556,0.25520059466362,0.6683459877967834,0.4114890992641449,0.6775972843170166,0.3594216704368591,0.6801336407661438,0.3239117562770843,0.679485559463501,0.2910487353801727
1,0.6625861525535583,0.5674142837524414,0.6083687543869019,0.5571446418762207,0.5581855773925781,0.525249183177948,0.5202775001525879,0.498227059841156,0.4886406362056732,0.4804742336273193,0.5813671350479126,0.4158844649791717,0.555033802986145,0.3553789854049682,0.5404658913612366,0.3176358640193939,0.5277579426765442,0.2847764492034912,0.6121130585670471,0.3985894620418548,0.6004610061645508,0.3255799114704132,0.5919197201728821,0.2817383408546448,0.5825502872467041,0.2464826256036758,0.6426199078559875,0.3981987237930298,0.6390684843063354,0.3304433822631836,0.6334947347640991,0.2893850207328796,0.6251449584960938,0.2546038329601288,0.6725109219551086,0.4105174243450165,0.6817547082901001,0.3583411872386932,0.6843323707580566,0.3234698474407196,0.6839228868484497,0.2916098535060882
1,0.6653409600257874,0.5659557580947876,0.6108335852622986,0.5544145107269287,0.5605918169021606,0.5212995409965515,0.5222592949867249,0.4938032627105713,0.4902392029762268,0.4759439826011657,0.5840421915054321,0.4145006835460663,0.5579671263694763,0.3537531197071075,0.5440581440925598,0.3160256445407867,0.5323328375816345,0.283216267824173,0.6150773167610168,0.3978598713874817,0.6027207970619202,0.3250993490219116,0.5948466658592224,0.2814891338348388,0.5866818428039551,0.2458948194980621,0.6461220383644104,0.397922933101654,0.6422708034515381,0.3295963406562805,0.6374955773353577,0.2895429134368896,0.6303154826164246,0.2551218867301941,0.6766915917396545,0.4102945327758789,0.685655951499939,0.3577423989772796,0.6887832880020142,0.32305508852005,0.6889814734458923,0.290807843208313
1,0.6687159538269043,0.5652226209640503,0.6133852005004883,0.5536834597587585,0.5625767111778259,0.5198767185211182,0.5240831971168518,0.4904696345329284,0.4916362762451172,0.4717926681041717,0.5878974199295044,0.4133420586585998,0.5620678067207336,0.3521422743797302,0.5479097366333008,0.3139260411262512,0.5358200669288635,0.2806093990802765,0.6195253133773804,0.3963669538497925,0.6076516509056091,0.323395699262619,0.5998890995979309,0.2793766856193542,0.591888427734375,0.2435418963432312,0.6508914828300476,0.3964791893959045,0.6470240354537964,0.3297596275806427,0.6421437859535217,0.2898348569869995,0.6351405382156372,0.2551806569099426,0.6816431283950806,0.4089445769786834,0.6904828548431396,0.3575705885887146,0.69377201795578,0.3234709203243255,0.694484293460846,0.2916357517242431
1,0.6719205379486084,0.5646828413009644,0.616647481918335,0.5526173710823059,0.5658138990402222,0.5182901620864868,0.5277884006500244,0.4887754321098327,0.4959865808486938,0.4695239663124084,0.591560959815979,0.4106588959693908,0.5654132962226868,0.3493614792823791,0.5513721108436584,0.3112606704235077,0.5396196246147156,0.2779313921928406,0.6232356429100037,0.3940433859825134,0.6115278005599976,0.3210517466068268,0.6043094396591187,0.2772018313407898,0.5969577431678772,0.2415148019790649,0.6544696092605591,0.3945591449737549,0.6514975428581238,0.3281897008419037,0.6474987268447876,0.2877591252326965,0.6413282155990601,0.2526590824127197,0.6848548650741577,0.4074425995349884,0.6940886974334717,0.3563165068626404,0.6979267001152039,0.3223260939121246,0.6991316080093384,0.2905045747756958
1,0.6792125701904297,0.5633436441421509,0.6231763958930969,0.5504703521728516,0.5739321708679199,0.5154337286949158,0.5369088053703308,0.4842520356178283,0.5043314099311829,0.4654139280319214,0.5999487638473511,0.4085918366909027,0.5742675065994263,0.3462303876876831,0.5604221820831299,0.3068372905254364,0.5490744113922119,0.2722037434577942,0.6318578124046326,0.3924804627895355,0.6202636361122131,0.3185371160507202,0.6137492656707764,0.2733949422836303,0.6079615950584412,0.2371476292610168,0.663541853427887,0.3936468660831451,0.6603859663009644,0.3264246582984924,0.6559188365936279,0.2844634652137756,0.6499000191688538,0.2483127415180206,0.6945134997367859,0.4073792695999145,0.7047498822212219,0.3557643592357635,0.7091941237449646,0.3207712173461914,0.7108710408210754,0.288289874792099
1,0.680304765701294,0.5628907680511475,0.6251294016838074,0.5491793155670166,0.5754671692848206,0.5138148665428162,0.5380767583847046,0.4828867018222809,0.5076237320899963,0.462735503911972,0.60305255651474,0.4065877795219421,0.5774734616279602,0.3442637026309967,0.5637161731719971,0.3062397241592407,0.5528331398963928,0.2723612785339355,0.634639322757721,0.3906727135181427,0.6215742230415344,0.3188755214214325,0.6141995787620544,0.2746709585189819,0.6078392863273621,0.2377946078777313,0.6659696698188782,0.3918352723121643,0.663504421710968,0.3249481916427612,0.660391092300415,0.2853339314460754,0.6555415391921997,0.250782161951065,0.6964259147644043,0.4053510725498199,0.7068639993667603,0.3536944091320038,0.7108715772628784,0.3197948932647705,0.7125793695449829,0.2873754203319549
1,0.6807191967964172,0.5624262094497681,0.6266841292381287,0.5485634207725525,0.5775046348571777,0.5148058533668518,0.5395286083221436,0.4858530163764953,0.5086157321929932,0.4652004837989807,0.6039764881134033,0.4047091603279114,0.5787821412086487,0.3424718677997589,0.5651717185974121,0.3043827712535858,0.5545549988746643,0.2707052826881408,0.635541558265686,0.3890982270240783,0.62325519323349,0.3167592585086822,0.616106390953064,0.2724657654762268,0.6100004315376282,0.2361767143011093,0.6670955419540405,0.3906584680080414,0.6645503044128418,0.323363333940506,0.661382257938385,0.2839401960372925,0.6565816402435303,0.2498359680175781,0.6978861093521118,0.4048322439193725,0.7085891366004944,0.3534800410270691,0.7124621272087097,0.3196548223495483,0.7140371203422546,0.2873966693878174
1,0.682775616645813,0.5614393949508667,0.6277021765708923,0.5483210682868958,0.5779371857643127,0.5139976143836975,0.5404704809188843,0.4844817221164703,0.5097581744194031,0.4636836946010589,0.6059045791625977,0.4043603837490082,0.5798978209495544,0.3420283198356628,0.5662367343902588,0.3039653897285461,0.5555318593978882,0.2700524628162384,0.6377878189086914,0.388245165348053,0.6251852512359619,0.3161450624465942,0.6179437637329102,0.2720088362693786,0.611884355545044,0.2357149124145507,0.6693962812423706,0.389781653881073,0.6668165922164917,0.3229719698429107,0.6633224487304688,0.2835338115692138,0.6581918597221375,0.249141439795494,0.700171172618866,0.4040436446666717,0.7107277512550354,0.3538813889026642,0.7142915725708008,0.320556491613388,0.7155976295471191,0.2884522080421448
1,0.6843062043190002,0.5617853999137878,0.6288078427314758,0.5478963255882263,0.5792495608329773,0.5136560797691345,0.5425896644592285,0.4834738373756408,0.5122193694114685,0.4616163671016693,0.6081445217132568,0.4045462906360626,0.5826975107192993,0.3409708142280578,0.5691871047019958,0.3021655976772308,0.5584098100662231,0.267632246017456,0.6403432488441467,0.3891583383083343,0.6279377937316895,0.3163152933120727,0.6209713220596313,0.2720097601413727,0.6148338317871094,0.2347664088010788,0.6719233989715576,0.3909029960632324,0.6700745224952698,0.324480265378952,0.6668378710746765,0.2841742038726806,0.6617769598960876,0.2487761825323104,0.7025871872901917,0.4049493372440338,0.7131652235984802,0.3545331358909607,0.7172636389732361,0.3211060762405395,0.7191575765609741,0.2892559468746185
